ContentItemId,Abstract,Ancilary Data,ARDA Subject Category,ARDA Volume and Issue,Personal Author,Availability,Bibliographic Type Code,Bibliographic Level,Bibtype Name,CD Number,CD Fulltext Database,CD Fulltext Contributing Office,Contract/Grant Number,Cost of Electronic Copy,Cost of Microfiche,Cost of Paper Copy,Date Abstracted and Indexed,Create Date for CD,Date Cataloging Proofed,Date Indexed Only,Date Processing Complete,Date Prepared for Filming,Date of Publication Freeforrm,Date of Publication Fixed,Date of Expected Release to Public,Date Refilmed,Date Returned from Filmer,Date Sent Abstracting Indexing,Date Sent to Filmer,Descriptions from Thesaurus,Secondary Descriptors,Descriptors Geographic,DESCTEMP,Document ID,Edition,Entered By,AID Contact Number Evaluated,Total Evaluation Cost,Exclude from Prjdoc View,File Format,Fulltext External Reference,File Size,File Software and Version,Fulltext,USAID Geography Code,USAID Geography Name,Related Object Link,New Thesaurus Terms,Institution Authority Code,Institution Name,Institution Role,Inventory Location,Inventory Quantity,ISBN,Language of Text,Mime Type,Notation,NTIS Number,Number of Fiche,Number of Fiche Frames,Stategic Objective Number,Pagination,Collation Notes,Prepped By,Project Number,Project9 Prime Dve Activity,Project Sub Number,REC_NO,Related Docs Links,Report Number,Batch,Box,Shelf Location,Special Processing Instructions,Primary Subject,Document Title,Series Title,Document Title Translated,Title Word Alternate Spelling,Web Collection,Abstract or Index,ABIN load Check Field,USAID Project Number,File,Institution or USAID Bureau Author,Institution or USAID Sponsor,Institution or USAID Publisher,Restricted to USAID Only,Language ISO1 Code,Class,Date Processing Started,Category,DateCreated,DateModified,Active,File Processed,Selected for Cataloguing,Not Selected for Cataloguing,Proofed,Indexed,Processing Complete,Restricted,fliqzid,inmCreatedBy,inmWatchers,Thumbnail,Descriptors_Geographic_t,Descriptors_Geographic_t_date,Language_of_Text_t,Language_of_Text_t_date
162530,,,,,,,62,M,Bibliography/Literature Review,,,,AID/csd-463,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,CREDIT,,,,PN-RAB-521,,,,,True,F|E,,"4,780 KB",PDF,,,,,,000905,Ohio State University. Dept. of Agricultural Economics and Rural Sociology,A,DST/W-760,,,English,application/pdf,D02.G,,2,131,,,,,,,,9877,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-11 (exact OCR),AE00,BIBLIOGRAPHY OF AGRICULTURAL CREDIT AND RELATED DATA,"AFC RESEARCH PUBLICATION, no. 111",,,,,9877PN-RAB-521,,D:\Projects\USAID\PDFs\PNRAB521.pdf,000905 - Ohio State University. Dept. of Agricultural Economics and Rural Sociology,,,False,EN,Agricultural economics,,Document Type~Document Type Collection~Reference (all)~Bibliography/Literature Review|Notation~Notation Collection~D~D02~D02.G|Thesaurus~Thesaurus Collection~Economics~Finance~Credit,3/8/1979 5:00:00 AM,6/10/2012 11:50:37 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
162542,,,,,"CARTER, R. D.|HOERGER, W. G.|MONTERO, L. E.",,54,M,Other USAID Supported Study/Document,,,,AID/csd-463,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,RESEARCH,,Colombia,,PN-RAB-533,,,,,True,F|E,,"4,511 KB",PDF,,514,Colombia,,,000903,Ohio State University,A,W-932,,,English,application/pdf,T03|G06.2B.27|G06.2B.D,,2,106,,,,,,,,9889,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-10 (exact OCR),AE00,OHIO STATE UNIVERSITY AGRICULTURAL RESEARCH PROJECT IN COLOMBIA; PRELIMINARY REPORT,,,,,,9889PN-RAB-533,,D:\Projects\USAID\PDFs\PNRAB533.pdf,000903 - Ohio State University,,,False,EN,Agricultural economics,,Notation~Notation Collection~T~T03|Thesaurus~Thesaurus Collection~Geographical areas and countries~America~Latin America~South America~Andean region~Colombia|Notation~Notation Collection~G~G06~G06.2~G06.2B~G06.2B.D|Thesaurus~Thesaurus Collection~Geographical areas and countries~America~Latin America~South America~Colombia|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Thesaurus~Thesaurus Collection~Science~Research|Notation~Notation Collection~G~G06~G06.2~G06.2B~G06.2B.2~G06.2B.27,3/8/1979 5:00:00 AM,3/10/2013 6:49:55 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
162547,,RESEARCH SUMMARY,,,,,32,M,Annual Report,,,,AID/csd-289,,,4.81,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,MANAGEMENT|TECHNICAL ASSISTANCE,,,,PN-RAB-538,,,,,True,F,,,,,,,,,001103,Syracuse University. Maxwell School of Citizenship and Public Affairs,A,DST/W-860,,,English,,P|J02.57.M6.E|J08.EP.E,,,,,,,,,,,9894,,,,,,FROM RANDD,AD00,"ADMINISTRATION OF TECHNICAL ASSISTANCE WITH SPECIAL REFERENCE TO AGRICULTURE; PROGRESS REPORT, AUG. 1965-FEB. 1966",,,,,,9894PN-RAB-538,,,001103 - Syracuse University. Maxwell School of Citizenship and Public Affairs,,,False,EN,Agricultural management,,Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Notation~Notation Collection~P|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Management|Document Type~Document Type Collection~Program Documents (all)~Annual Report|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E,3/8/1979 5:00:00 AM,2/3/2009 5:00:00 AM,True,,,,,,,,,Guest,,,,,,
162548,,FINAL RESEARCH SUMMARY,,,,,54,M,Other USAID Supported Study/Document,,,,AID/csd-289,,,4.42,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,MANAGEMENT|TECHNICAL ASSISTANCE,,,,PN-RAB-539,,,,,True,F,,,,,,,,,001103,Syracuse University. Maxwell School of Citizenship and Public Affairs,A,,,,English,,P|J02.57.M6.E|J08.EP.E,,,,,,,,,,,9895,,,,,,FROM RANDD,AD00,ADMINISTRATION OF TECHNICAL ASSISTANCE WITH SPECIAL REFERENCE TO AGRICULTURE; FINAL REPORT,,,,,,9895PN-RAB-539,,,001103 - Syracuse University. Maxwell School of Citizenship and Public Affairs,,,False,EN,Agricultural management,,Notation~Notation Collection~P|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Management|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance,3/8/1979 5:00:00 AM,2/3/2009 5:00:00 AM,True,,,,,,,,,Guest,,,,,,
162549,,,,,"IVERSEN, R. W.",,54,M,Other USAID Supported Study/Document,,,,AID/csd-289,,,29.82,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,USAID|PERSONNEL DEVELOPMENT|PERSONNEL MANAGEMENT|Professionals|TECHNICAL ASSISTANCE,,,,PN-RAB-540,,,,,True,F,,,,,,,,,001419,Syracuse University,A,DST/W-94,,,English,,P15.63|N05.S|N05|P03.Y|N02.X3|J02.57.M6.E|J08.EP.E,,,,,,,,,,,9896,,,,,,FROM RANDD,AD00,PERSONNEL FOR TECHNICAL ASSISTANCE,,,,,,9896PN-RAB-540,,,001419 - Syracuse University,,,False,EN,Agricultural management,,Thesaurus~Thesaurus Collection~Labor~Personnel management~Personnel development|Notation~Notation Collection~N~N02~N02.X~N02.X3|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~N~N05|Thesaurus~Thesaurus Collection~Labor~Personnel management|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~N~N05~N05.S|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Thesaurus~Thesaurus Collection~Labor~Occupations~Occupational skill levels~Professionals|Notation~Notation Collection~P~P03~P03.Y|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Notation~Notation Collection~P~P15~P15.6~P15.63|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Management~Management operations~Personnel management,3/8/1979 5:00:00 AM,2/3/2009 5:00:00 AM,True,,,,,,,,,Guest,,,,,,
162550,,,,,"MARTIN, R. C.|MARTIN, M. E.",,54,M,Other USAID Supported Study/Document,,,,AID/csd-289,,,33.28,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,USAID|MANAGEMENT|PUBLIC ADMINISTRATION|TECHNICAL ASSISTANCE,,,,PN-RAB-541,,,,,True,F,,,,,,,,,001419,Syracuse University,A,DST/W-867,,,English,,P15.63|P|J02.57|P57|J02.57.M6.E|J08.EP.E,,,,,,,,,,,9897,,,,,,FROM RANDD,AD00,TECHNICAL ASSISTANCE IN THE FIELD; A STUDY IN ADMINISTRATIVE RELATIONS,,,,,,9897PN-RAB-541,,,001419 - Syracuse University,,,False,EN,Agricultural management,,Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~P~P57|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Management~Organizations~Development organizations~USAID|Notation~Notation Collection~P|Notation~Notation Collection~J~J02~J02.5~J02.57|Thesaurus~Thesaurus Collection~Management~Public administration|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Notation~Notation Collection~P~P15~P15.6~P15.63|Thesaurus~Thesaurus Collection~Management,3/8/1979 5:00:00 AM,2/3/2009 5:00:00 AM,True,,,,,,,,,Guest,,,,,,
162556,,,,,"MINER, JERRY",,54,M,Other USAID Supported Study/Document,,,,AID/csd-289,,,3.25,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,AGRICULTURAL ASPECTS|RURAL AREAS|TECHNICAL ASSISTANCE|TECHNOLOGY TRANSFER,,,,PN-RAB-547,,,,,True,F,,,,,,,,,001419,Syracuse University,A,,,,English,,A77|L04.42|D29.3|J02.57.M6.E|J08.EP.E|M06.S4,,,,,,,,,,,9903,,,,,,FROM RANDD,ED20,RURAL EDUCATION IN UNDERDEVELOPED COUNTRIES; THE ROLE OF TECHNICAL ASSISTANCE,,,,,,9903PN-RAB-547,,,001419 - Syracuse University,,,False,EN,Educational development,,Notation~Notation Collection~A~A77|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Technological change~Technology transfer|Notation~Notation Collection~J~J08~J08.E~J08.EP~J08.EP.E|Thesaurus~Thesaurus Collection~Government and law~International politics~International relations~Foreign assistance~Technical assistance|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Notation~Notation Collection~L~L04~L04.4~L04.42|Thesaurus~Thesaurus Collection~Agriculture~Agricultural aspects|Notation~Notation Collection~J~J02~J02.5~J02.57~J02.57.M~J02.57.M6~J02.57.M6.E|Thesaurus~Thesaurus Collection~Human settlements~Settlement regions~Economic regions~Rural areas|Thesaurus~Thesaurus Collection~Economics~Economic regions~Rural areas|Thesaurus~Thesaurus Collection~Government and law~The state~Government~Public administration~Foreign assistance~Development assistance~Technical assistance|Notation~Notation Collection~M~M06~M06.S~M06.S4|Notation~Notation Collection~D~D29~D29.3,3/8/1979 5:00:00 AM,2/3/2009 5:00:00 AM,True,,,,,,,,,Guest,,,,,,
162570,,Project title: International agricultural research centers (IARCs),,,"JOHNSON, LOYD",,54,M,Other USAID Supported Study/Document,,,,AID/csd-834,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,Agricultural technology|MATHEMATICS,,,,PN-RAB-561,,,,,True,F|E,,447 KB,PDF,,936z,Development Support,,,000672,International Rice Research Institute (IRRI),A,DST/W-903,,,English,application/pdf,A36|M06.P|T12.3,,1,9,,,,,9364111,936411102,02,9917,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-10 (exact OCR),AE00,"MATHEMATICS, ENGINEERING, AND AGRICULTURE",,,,,,9917PN-RAB-561,936411102,D:\Projects\USAID\PDFs\PNRAB561.pdf,000672 - International Rice Research Institute (IRRI),,,False,EN,Agricultural economics,,Notation~Notation Collection~A~A36|Thesaurus~Thesaurus Collection~Science~Mathematical sciences~Mathematics|Notation~Notation Collection~M~M06~M06.P|Notation~Notation Collection~T~T12~T12.3|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Agricultural technology|Thesaurus~Thesaurus Collection~Agriculture~Agricultural technology|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document,3/8/1979 5:00:00 AM,6/10/2012 11:50:35 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
162588,,RESEARCH SUMMARY|Project title: International agricultural research centers (IARCs),,,"JOHNSON, LOYD",,32,M,Annual Report,,,,AID/csd-834,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,Agricultural equipment|INTERMEDIATE TECHNOLOGY|RICE|Tropical zone,,,,PN-RAB-579,,,,,True,F|E,,932 KB,PDF,,936z,Development Support,,,000672,International Rice Research Institute (IRRI),A,DST/W-936,,,English,application/pdf,A36.C|M06.P8|M06.2B|A02.42.2G|A02.42.LL|A02.44.2H|T18.C2.9J|G31.4K,,1,21,,,,,9364111,936411102,02,9935,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-10 (exact OCR),AN00,"RESEARCH ON FARM AND EQUIPMENT POWER REQUIREMENTS FOR PRODUCTION OF RICE; SEMI-ANNUAL SUBSTANTIVE REPORT NO. 2, JAN., 1966 TO JUNE, 1966",,,,,,9935PN-RAB-579,936411102,D:\Projects\USAID\PDFs\PNRAB579.pdf,000672 - International Rice Research Institute (IRRI),,,False,EN,Agricultural technology,,Document Type~Document Type Collection~Program Documents (all)~Annual Report|Thesaurus~Thesaurus Collection~Science~Earth sciences~Meteorology~Climatology~Climatic zones~Tropical zone|Notation~Notation Collection~M~M06~M06.2~M06.2B|Notation~Notation Collection~A~A36~A36.C|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Technology (by capital/labor ratio)~Intermediate technology|Notation~Notation Collection~A~A02~A02.4~A02.42~A02.42.L~A02.42.LL|Notation~Notation Collection~A~A02~A02.4~A02.44~A02.44.2~A02.44.2H|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Agricultural technology~Agricultural equipment|Notation~Notation Collection~M~M06~M06.P~M06.P8|Notation~Notation Collection~T~T18~T18.C~T18.C2~T18.C2.9~T18.C2.9J|Notation~Notation Collection~A~A02~A02.4~A02.42~A02.42.2~A02.42.2G|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Plant source foods~Cereals~Rice|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Crops~Cereal crops~Rice|Thesaurus~Thesaurus Collection~Agriculture~Agricultural technology~Agricultural equipment|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Crops~Oil crops~Rice|Thesaurus~Thesaurus Collection~Geographical areas and countries~Topography~Climatic zones~Tropical zone|Notation~Notation Collection~G~G31~G31.4~G31.4K,3/8/1979 5:00:00 AM,3/10/2013 8:05:39 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
162733,,,,,,,54,M,Other USAID Supported Study/Document,,,,PA/RA-01-00,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1966,1966,,,,,,TSETSE FLIES|Pest control|Insects|RESEARCH,,Africa,,PN-RAB-725,,,,,True,F|E,,"4,100 KB",PDF,,698,Africa Regional,,,001428|000236,U.S. Dept. of Agriculture. Agricultural Research Service. Northeastern Regional Research Center|Agricultural Research Council of Central Africa,A|A,,,,English,application/pdf,T29.42.86.B2.G|A30|T29.42.86|T03|G03,,1,39,,,,,,,,10081,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-10 (exact OCR),AL30,REPORT OF TSETSE FLY INVESTIGATIONS,,,,,,10081PN-RAB-725,,D:\Projects\USAID\PDFs\PNRAB725.pdf,001428 - U.S. Dept. of Agriculture. Agricultural Research Service. Northeastern Regional Research Center|000236 - Agricultural Research Council of Central Africa,,,False,EN,Animal nutrition and health,,Thesaurus~Thesaurus Collection~Science~Biology~Animals~Invertebrates~Arthropods~Insects|Thesaurus~Thesaurus Collection~Science~Research|Notation~Notation Collection~A~A30|Notation~Notation Collection~T~T29~T29.4~T29.42~T29.42.8~T29.42.86~T29.42.86.B~T29.42.86.B2~T29.42.86.B2.G|Notation~Notation Collection~G~G03|Notation~Notation Collection~T~T29~T29.4~T29.42~T29.42.8~T29.42.86|Thesaurus~Thesaurus Collection~Geographical areas and countries~Africa|Document Type~Document Type Collection~Technical Reports (all)~Other USAID Supported Study/Document|Thesaurus~Thesaurus Collection~Agriculture~Pest control|Thesaurus~Thesaurus Collection~Science~Biology~Animals~Invertebrates~Arthropods~Insects~Diptera~Flies~Tsetse flies|Notation~Notation Collection~T~T03,3/8/1979 5:00:00 AM,3/12/2013 5:54:30 AM,True,True,False,False,False,False,False,,,Guest,,,,,,
