ContentItemId,Abstract,Ancilary Data,ARDA Subject Category,ARDA Volume and Issue,Personal Author,Availability,Bibliographic Type Code,Bibliographic Level,Bibtype Name,CD Number,CD Fulltext Database,CD Fulltext Contributing Office,Contract/Grant Number,Cost of Electronic Copy,Cost of Microfiche,Cost of Paper Copy,Date Abstracted and Indexed,Create Date for CD,Date Cataloging Proofed,Date Indexed Only,Date Processing Complete,Date Prepared for Filming,Date of Publication Freeforrm,Date of Publication Fixed,Date of Expected Release to Public,Date Refilmed,Date Returned from Filmer,Date Sent Abstracting Indexing,Date Sent to Filmer,Descriptions from Thesaurus,Secondary Descriptors,Descriptors Geographic,DESCTEMP,Document ID,Edition,Entered By,AID Contact Number Evaluated,Total Evaluation Cost,Exclude from Prjdoc View,File Format,Fulltext External Reference,File Size,File Software and Version,Fulltext,USAID Geography Code,USAID Geography Name,Related Object Link,New Thesaurus Terms,Institution Authority Code,Institution Name,Institution Role,Inventory Location,Inventory Quantity,ISBN,Language of Text,Mime Type,Notation,NTIS Number,Number of Fiche,Number of Fiche Frames,Stategic Objective Number,Pagination,Collation Notes,Prepped By,Project Number,Project9 Prime Dve Activity,Project Sub Number,REC_NO,Related Docs Links,Report Number,Batch,Box,Shelf Location,Special Processing Instructions,Primary Subject,Document Title,Series Title,Document Title Translated,Title Word Alternate Spelling,Web Collection,Abstract or Index,ABIN load Check Field,USAID Project Number,File,Institution or USAID Bureau Author,Institution or USAID Sponsor,Institution or USAID Publisher,Restricted to USAID Only,Language ISO1 Code,Class,Date Processing Started,Category,DateCreated,DateModified,Active,File Processed,Selected for Cataloguing,Not Selected for Cataloguing,Proofed,Indexed,Processing Complete,Restricted,fliqzid,inmCreatedBy,inmWatchers,Thumbnail,Descriptors_Geographic_t,Descriptors_Geographic_t_date,Language_of_Text_t,Language_of_Text_t_date
158601,,,,,,,63,M,Handbook/Manual,,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,Livestock|Range management,,Middle East|South Asia,,PN-AAD-938,,,,,True,F|E,,"12,247 KB",PDF,,,,,,197,USAID. Bur. for Technical Assistance. Ofc. of Agriculture,A,,,,English,application/pdf,A02.22.2|A53.J|G15.4|G15.6,,2,174,,,,,,,,5948,,,,,,FROM RANDD|Converted to searchable PDF 2011-05-26 (exact OCR),AL00,Handbook on range management; Near East (and) South Asia,,,,,,5948PN-AAD-938,,D:\Projects\USAID\PDFs\PNAAD938.pdf,000197 - USAID. Bur. for Technical Assistance. Ofc. of Agriculture,,,False,EN,Animal husbandry,,Notation~Notation Collection~G~G15~G15.6|Notation~Notation Collection~A~A53~A53.J|Notation~Notation Collection~A~A02~A02.2~A02.22~A02.22.2|Thesaurus~Thesaurus Collection~Agriculture~Agricultural management~Range management|Document Type~Document Type Collection~Reference (all)~Handbook/Manual|Notation~Notation Collection~G~G15~G15.4|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~Middle East|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Animal products~Domesticated animals~Livestock|Thesaurus~Thesaurus Collection~Geographical areas and countries~Asia~South Asia,3/8/1979 5:00:00 AM,3/10/2013 6:40:30 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
160352,,,,7:2,,Best available copy -- cover/title page missing,61,M,Reference Document,dex240,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,3/31/2004 12:00:00 AM,1957,1957,,,4/1/2004 12:00:00 AM,4/1/2004 12:00:00 AM,,Carob trees|Plant source foods|Industrial facilities|MANUFACTURING|Sugar products|Small scale enterprises,,,,PN-AAF-731,,,,,True,I|E,,"1,600 KB",PDF,,,,,,001292|000203,Wolf Management Engineering Co.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,A02.42.DD|A02.44|A02.7S|M04.H|M06.K2.6|M06.M4.3|A02.44.MB|P15.VD,,,26,,,,eh,,,,7699,,,403,14,,FROM RANDD|Converted to searchable PDF 2009-10-20 (exact OCR)|Converted to searchable PDF 2011-06-01 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE CAROB MOLASSES,"Plant requirement, no. 45",,,,,7699PN-AAF-731,,D:\Projects\USAID\PDFs\PNAAF731.pdf,001292 - Wolf Management Engineering Co.,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Crops~Trees~Carob trees|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Notation~Notation Collection~A~A02~A02.4~A02.44|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Plant source foods~Sugar~Sugar products|Notation~Notation Collection~P~P15~P15.V~P15.VD|Notation~Notation Collection~A~A02~A02.4~A02.44~A02.44.M~A02.44.MB|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Document Type~Document Type Collection~Reference (all)~Reference Document|Notation~Notation Collection~A~A02~A02.4~A02.42~A02.42.D~A02.42.DD|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Plant source foods|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Notation~Notation Collection~A~A02~A02.7~A02.7S|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Food~Plant source foods,3/8/1979 5:00:00 AM,3/11/2013 2:19:03 AM,True,True,False,False,False,False,False,,,Guest,,,,,,
160355,,,,7:2,,,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,Industrial facilities|MANUFACTURING|Sugar products|Small scale enterprises,,,,PN-AAF-734,,,,,True,F|I|E,,"2,027 KB",PDF,,,,,,001292|000203,Wolf Management Engineering Co.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,M04.H|M06.K2.6|M06.M4.3|A02.44.MB|P15.VD,,1,32,,,,,,,,7702,,,,,,FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2008-10-17 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF MOLASSES,"Plant requirement, no. 53",,,,,7702PN-AAF-734,,D:\Projects\USAID\PDFs\PNAAF734.pdf,001292 - Wolf Management Engineering Co.,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Document Type~Document Type Collection~Reference (all)~Reference Document|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~A~A02~A02.4~A02.44~A02.44.M~A02.44.MB|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Notation~Notation Collection~P~P15~P15.V~P15.VD|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Plant source foods~Sugar~Sugar products|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises,3/8/1979 5:00:00 AM,3/11/2013 2:19:08 AM,True,False,False,False,False,False,False,,,Guest,,,,,,
160358,,,,7:2,,,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,Industrial facilities|MANUFACTURING|PEANUTS|Small scale enterprises,,,,PN-AAF-737,,,,,True,F|I|E,,699 KB,PDF,,,,,,000505|000203,"Foster and Snell, Inc.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology",A|S,,,,English,application/pdf,M04.H|M06.K2.6|M06.M4.3|A02.42.49.F|A02.42.LG|P15.VD,,1,13,,,,,,,,7705,,,,,,FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2008-10-17 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF SALTED PEANUTS,"Plant requirement, no. 103",,,,,7705PN-AAF-737,,D:\Projects\USAID\PDFs\PNAAF737.pdf,"000505 - Foster and Snell, Inc.",000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Crops~Oil crops~Peanuts|Notation~Notation Collection~A~A02~A02.4~A02.42~A02.42.4~A02.42.49~A02.42.49.F|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Notation~Notation Collection~A~A02~A02.4~A02.42~A02.42.L~A02.42.LG|Notation~Notation Collection~P~P15~P15.V~P15.VD|Thesaurus~Thesaurus Collection~Agriculture~Agricultural products~Plant products~Crops~Fruit crops~Nuts~Peanuts|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities,3/8/1979 5:00:00 AM,3/10/2013 11:33:35 PM,True,False,False,False,False,False,False,,,Guest,,,,,,
160388,,Prefaced by USAID bibliographic input sheet,,7:2,,Best available copy -- cover page missing,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,Industrial facilities|MANUFACTURING|Small scale enterprises|Springs (mechanical),,,,PN-AAF-767,,,,,True,F|I|E,,"1,124 KB",PDF,,,,,,000817|000203,Morris and Van Wormer|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,M04.H|M06.K2.6|M06.M4.3|P15.VD|M06.7B,,1,22,,,,,,,,7735,,,,,,FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2008-10-17 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF COIL SPRINGS,"Plant requirement, no. 102",,,,,7735PN-AAF-767,,D:\Projects\USAID\PDFs\PNAAF767.pdf,000817 - Morris and Van Wormer,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Notation~Notation Collection~P~P15~P15.V~P15.VD|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Mechanical technology~Tubes|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~M~M06~M06.7~M06.7B|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing,3/8/1979 5:00:00 AM,3/12/2013 8:08:54 AM,True,False,False,False,False,False,False,,,Guest,,,,,,
160391,,,,7:2,,,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,Industrial facilities|MANUFACTURING|Small scale enterprises|Wire|Metal products,,,,PN-AAF-770,,,,,True,F|I|E,,"6,445 KB",PDF,,,,,,001292|000203,Wolf Management Engineering Co.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,M04.H|M06.K2.6|M06.M4.3|P15.VD|M02.CH|M02.C,,1,42,,,,,,,,7738,,,,,,FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2009-11-02 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF WIRE PRODUCTS,"Plant requirement, no. 64",,,,,7738PN-AAF-770,,D:\Projects\USAID\PDFs\PNAAF770.pdf,001292 - Wolf Management Engineering Co.,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Notation~Notation Collection~M~M02~M02.C|Notation~Notation Collection~P~P15~P15.V~P15.VD|Thesaurus~Thesaurus Collection~Industry and technology~Materials~Metal products~Wire|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Document Type~Document Type Collection~Reference (all)~Reference Document|Notation~Notation Collection~M~M02~M02.C~M02.CH|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Thesaurus~Thesaurus Collection~Industry and technology~Materials~Metal products|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Notation~Notation Collection~M~M04~M04.H,3/8/1979 5:00:00 AM,3/12/2013 5:40:42 AM,True,False,False,False,False,False,False,,,Guest,,,,,,
160392,,,,7:2,,,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,ALUMINUM|ARCHITECTURE|CONSTRUCTION MATERIALS|Industrial facilities|MANUFACTURING|Small scale enterprises,,,,PN-AAF-771,,,,,True,F|I|E,,"1,097 KB",PDF,,,,,,001096|000203,Suburban Research Corp.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,T15.C2.57.6|C06.22.2|M02.4|M04.H|M06.K2.6|M06.M4.3|P15.VD,,1,13,,,,,,,,7739,,,,,,FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2008-10-17 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF ALUMINUM ARCHITECTURAL SPECIALTIES,"Plant requirement, no. 42",,,,,7739PN-AAF-771,,D:\Projects\USAID\PDFs\PNAAF771.pdf,001096 - Suburban Research Corp.,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Science~Physical sciences~Chemistry~Chemicals~Inorganic chemicals~Metals~Aluminum|Thesaurus~Thesaurus Collection~Culture and society~Arts~Visual arts~Fine arts~Architecture|Notation~Notation Collection~M~M04~M04.H|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Thesaurus~Thesaurus Collection~Industry and technology~Materials~Construction materials|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Notation~Notation Collection~P~P15~P15.V~P15.VD|Notation~Notation Collection~T~T15~T15.C~T15.C2~T15.C2.5~T15.C2.57~T15.C2.57.6|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Notation~Notation Collection~C~C06~C06.2~C06.22~C06.22.2|Notation~Notation Collection~M~M02~M02.4|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities,3/8/1979 5:00:00 AM,3/12/2013 6:54:34 AM,True,False,False,False,False,False,False,,,Guest,,,,,,
160393,,,,7:2,,,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,Industrial facilities|MANUFACTURING|REFRIGERATION|Small scale enterprises,,,,PN-AAF-772,,mc,,,True,F|I|E,,"1,308 KB",PDF,,,,,,001292|000203,Wolf Management Engineering Co.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,M04.H|M06.K2.6|M06.M4.3|M06.A4.E|P15.VD,,1,25,,,"ill., charts",,,,,7740,,,,,,HAS AIDHOC CARD|621.57.W855|FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2008-10-17 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF REFRIGERATED WALK-IN COOLERS,"Plant requirement, no. 58",,,,,7740PN-AAF-772,,D:\Projects\USAID\PDFs\PNAAF772.pdf,001292 - Wolf Management Engineering Co.,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Document Type~Document Type Collection~Reference (all)~Reference Document|Notation~Notation Collection~P~P15~P15.V~P15.VD|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Environmental engineering~Atmospheric control~Refrigeration|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Notation~Notation Collection~M~M06~M06.A~M06.A4~M06.A4.E|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6,3/8/1979 5:00:00 AM,3/10/2013 8:02:21 PM,True,False,False,False,False,False,False,,,Guest,,,,,,
160395,,Prefaced by USAID bibliographic input sheet,,7:2,,,61,M,Reference Document,Fiche005,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,,1957,1957,,,,,,DOORS|Industrial facilities|MANUFACTURING|Small scale enterprises,,,,PN-AAF-774,,,,,True,F|I|E,,"4,002 KB",PDF,,,,,,000265|000203,"George H. Andrews Engineering Associates, Inc.|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology",A|S,,,,English,application/pdf,M06.KB.E|M04.H|M06.K2.6|M06.M4.3|P15.VD,,1,35,,,,,,,,7742,,,,,,FROM RANDD|TIFF image made from microfiche 07/2004|Converted to searchable PDF 2008-10-16 (exact OCR),MA00,PLANT REQUIREMENTS FOR MANUFACTURE OF FLUSH DOORS,"Plant requirement, no. 50",,,,,7742PN-AAF-774,,D:\Projects\USAID\PDFs\PNAAF774.pdf,"000265 - George H. Andrews Engineering Associates, Inc.",000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~M~M06~M06.K~M06.KB~M06.KB.E|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Building components~Doors|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Notation~Notation Collection~P~P15~P15.V~P15.VD|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Document Type~Document Type Collection~Reference (all)~Reference Document,3/8/1979 5:00:00 AM,3/12/2013 10:43:47 AM,True,False,False,False,False,False,False,,,Guest,,,,,,
160399,,,,7:2,,,61,M,Reference Document,dex240,,,,,,,,,3/8/1979 12:00:00 AM,10/1/1981 12:00:00 AM,10/1/1981 12:00:00 AM,3/31/2004 12:00:00 AM,1957,1957,,,4/1/2004 12:00:00 AM,4/1/2004 12:00:00 AM,,Industrial facilities|MANUFACTURING|Small scale enterprises|SOAPS,,,,PN-AAF-778,,,,,True,F|E,,"2,632 KB",PDF,,,,,,000773|000203,Methods Engineering Council|USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,A|S,,,,English,application/pdf,M04.H|M06.K2.6|M06.M4.3|P15.VD|M02.T2.3,,1,73,,,,eh,,,,7746,,,403,14,,FROM RANDD|Converted to searchable PDF 2011-04-21 (exact OCR),MA00,Requirements for a plant to manufacture toilet and laundry soap,"Plant requirement, no. 51",,,,,7746PN-AAF-778,,D:\Projects\USAID\PDFs\PNAAF778.pdf,000773 - Methods Engineering Council,000203 - USAID. Bur. for Technical Assistance. Ofc. of Science and Technology,,False,EN,Industry and technology (General and research),,Document Type~Document Type Collection~Reference (all)~Reference Document|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Construction engineering~Buildings~Industrial facilities|Notation~Notation Collection~P~P15~P15.V~P15.VD|Notation~Notation Collection~M~M02~M02.T~M02.T2~M02.T2.3|Thesaurus~Thesaurus Collection~Industry and technology~Materials~Cleaning agents~Detergents~Soaps|Notation~Notation Collection~M~M06~M06.K~M06.K2~M06.K2.6|Thesaurus~Thesaurus Collection~Industry and technology~Technology~Industrial technology~Industrial processes~Manufacturing|Thesaurus~Thesaurus Collection~Industry and technology~Industry~Industrial facilities|Thesaurus~Thesaurus Collection~Management~Organizations~Business enterprises~Small scale enterprises|Notation~Notation Collection~M~M04~M04.H|Notation~Notation Collection~M~M06~M06.M~M06.M4~M06.M4.3,3/8/1979 5:00:00 AM,3/10/2013 9:47:53 PM,True,True,False,False,False,False,False,,,Guest,,,,,,
